Orthogroup	Cmi	Cpl	Ler	Loc	Gga	Xtr
N0.HOG0000102			Lerinacea|LE08814.1, Lerinacea|LE08111.1, Lerinacea|LE13123.1, Lerinacea|LE15467.1, Lerinacea|LE30428.1, Lerinacea|LE09767.1, Lerinacea|LE01432.1, Lerinacea|LE18376.1, Lerinacea|LE06129.1, Lerinacea|LE19790.1, Lerinacea|LE27764.1, Lerinacea|LE00488.1, Lerinacea|LE29169.1, Lerinacea|LE04611.1, Lerinacea|LE00837.1, Lerinacea|LE26202.1, Lerinacea|LE13909.1, Lerinacea|LE27158.1, Lerinacea|LE24938.1, Lerinacea|LE23906.1, Lerinacea|LE08249.1, Lerinacea|LE02974.1, Lerinacea|LE12321.1, Lerinacea|LE27102.1, Lerinacea|LE13695.1, Lerinacea|LE01602.1, Lerinacea|LE21180.1, Lerinacea|LE05726.1, Lerinacea|LE17703.1, Lerinacea|LE13985.1, Lerinacea|LE19987.1, Lerinacea|LE27606.1, Lerinacea|LE18539.1, Lerinacea|LE24115.1, Lerinacea|LE13605.1, Lerinacea|LE09913.1, Lerinacea|LE00997.1, Lerinacea|LE18464.1, Lerinacea|LE13392.1, Lerinacea|LE01247.1, Lerinacea|LE14591.1, Lerinacea|LE13640.1, Lerinacea|LE08386.1, Lerinacea|LE13178.1, Lerinacea|LE14181.1, Lerinacea|LE15260.1, Lerinacea|LE10587.1, Lerinacea|LE01705.1, Lerinacea|LE20046.1, Lerinacea|LE06926.1, Lerinacea|LE20074.1, Lerinacea|LE00946.1, Lerinacea|LE07985.1, Lerinacea|LE27169.1, Lerinacea|LE14237.1, Lerinacea|LE02422.1, Lerinacea|LE28130.1, Lerinacea|LE22755.1, Lerinacea|LE10612.1, Lerinacea|LE00265.1, Lerinacea|LE02988.1, Lerinacea|LE14282.1, Lerinacea|LE03595.1, Lerinacea|LE12849.1, Lerinacea|LE13917.1, Lerinacea|LE25668.1, Lerinacea|LE07762.1, Lerinacea|LE21213.1, Lerinacea|LE17389.1, Lerinacea|LE11365.1, Lerinacea|LE24175.1, Lerinacea|LE11338.1, Lerinacea|LE25390.1, Lerinacea|LE28436.1, Lerinacea|LE26043.1, Lerinacea|LE13168.1, Lerinacea|LE18526.1, Lerinacea|LE09970.1, Lerinacea|LE14356.1, Lerinacea|LE13362.1, Lerinacea|LE22026.1, Lerinacea|LE26423.1, Lerinacea|LE24576.1, Lerinacea|LE13785.1, Lerinacea|LE16975.1, Lerinacea|LE09036.1			
N0.HOG0000103						Xentr10.7|19261.1, Xentr10.7|19357.1, Xentr10.7|19349.1, Xentr10.7|19250.1, Xentr10.7|758.1, Xentr10.7|22902.1, Xentr10.7|726.1, Xentr10.7|722.1, Xentr10.7|16823.1, Xentr10.7|16836.1, Xentr10.7|16793.1, Xentr10.7|6651.1, Xentr10.7|14964.1, Xentr10.7|14949.2, Xentr10.7|14948.1, Xentr10.7|17072.1, Xentr10.7|14946.1, Xentr10.7|14934.1, Xentr10.7|10354.1, Xentr10.7|809.1, Xentr10.7|24548.1, Xentr10.7|5035.1, Xentr10.7|5034.1, Xentr10.7|19562.1, Xentr10.7|19553.1, Xentr10.7|19577.1, Xentr10.7|13631.1, Xentr10.7|13651.1, Xentr10.7|13238.1, Xentr10.7|13233.1, Xentr10.7|13237.1, Xentr10.7|23873.1, Xentr10.7|825.1, Xentr10.7|4414.1, Xentr10.7|19249.1, Xentr10.7|8446.1, Xentr10.7|6993.1, Xentr10.7|12171.1, Xentr10.7|23352.1, Xentr10.7|12172.1, Xentr10.7|12164.1, Xentr10.7|11993.2, Xentr10.7|11992.1, Xentr10.7|13487.1, Xentr10.7|13508.1, Xentr10.7|17878.1, Xentr10.7|9519.1, Xentr10.7|2952.1, Xentr10.7|5237.1, Xentr10.7|11940.2, Xentr10.7|24588.1, Xentr10.7|4079.2, Xentr10.7|11998.1, Xentr10.7|10987.1, Xentr10.7|12315.1, Xentr10.7|22813.1, Xentr10.7|22814.1, Xentr10.7|10440.1, Xentr10.7|22794.2, Xentr10.7|22795.1, Xentr10.7|22831.1, Xentr10.7|22792.1, Xentr10.7|22782.1, Xentr10.7|22705.1, Xentr10.7|22704.1, Xentr10.7|22703.1, Xentr10.7|4025.1, Xentr10.7|4061.1, Xentr10.7|3836.2, Xentr10.7|3847.1, Xentr10.7|12294.1, Xentr10.7|12313.1, Xentr10.7|12126.1, Xentr10.7|12115.1, Xentr10.7|5177.1, Xentr10.7|3850.1, Xentr10.7|483.1, Xentr10.7|469.1, Xentr10.7|23283.1, Xentr10.7|9513.1, Xentr10.7|23282.1, Xentr10.7|23259.1, Xentr10.7|23258.2, Xentr10.7|23284.1, Xentr10.7|23221.1, Xentr10.7|1322.1
N0.HOG0000104						Xentr10.7|9076.1, Xentr10.7|9123.1, Xentr10.7|9124.1, Xentr10.7|9121.1, Xentr10.7|9097.1, Xentr10.7|9092.1, Xentr10.7|9114.1, Xentr10.7|9112.1, Xentr10.7|9113.1, Xentr10.7|9111.1, Xentr10.7|9107.1, Xentr10.7|9104.1, Xentr10.7|9129.1, Xentr10.7|9119.1, Xentr10.7|9093.1, Xentr10.7|9094.1, Xentr10.7|9091.1, Xentr10.7|9099.1, Xentr10.7|9108.1, Xentr10.7|9105.1, Xentr10.7|9106.1, Xentr10.7|9110.1, Xentr10.7|9096.1, Xentr10.7|9117.1, Xentr10.7|9098.1, Xentr10.7|9118.1, Xentr10.7|9116.1, Xentr10.7|9088.1, Xentr10.7|9115.1, Xentr10.7|9100.1, Xentr10.7|9125.1, Xentr10.7|9126.1, Xentr10.7|9095.1, Xentr10.7|9127.1, Xentr10.7|9085.1, Xentr10.7|9128.1, Xentr10.7|9109.1, Xentr10.7|9090.1, Xentr10.7|9103.1, Xentr10.7|9102.1, Xentr10.7|9084.1, Xentr10.7|9101.1, Xentr10.7|9065.1, Xentr10.7|9066.1, Xentr10.7|9008.1, Xentr10.7|9009.1, Xentr10.7|9007.1, Xentr10.7|9010.1, Xentr10.7|9014.1, Xentr10.7|9013.1, Xentr10.7|4607.1, Xentr10.7|4608.1, Xentr10.7|2151.1, Xentr10.7|9089.1, Xentr10.7|9072.1, Xentr10.7|9071.1, Xentr10.7|9210.1, Xentr10.7|9161.1, Xentr10.7|9160.1, Xentr10.7|9209.1, Xentr10.7|22468.1, Xentr10.7|2278.1, Xentr10.7|2280.1, Xentr10.7|9120.1, Xentr10.7|9122.1, Xentr10.7|24668.1, Xentr10.7|24667.1, Xentr10.7|9134.1, Xentr10.7|9081.1, Xentr10.7|9022.1, Xentr10.7|9020.1, Xentr10.7|9021.1, Xentr10.7|9016.1, Xentr10.7|9017.1, Xentr10.7|20869.1, Xentr10.7|9131.1, Xentr10.7|9132.1, Xentr10.7|9069.1, Xentr10.7|1379.1, Xentr10.7|9079.1, Xentr10.7|9075.1, Xentr10.7|9074.1, Xentr10.7|9077.1, Xentr10.7|9078.1
N0.HOG0000105			Lerinacea|LE03996.1, Lerinacea|LE13523.1, Lerinacea|LE19807.1, Lerinacea|LE26225.1, Lerinacea|LE27437.1, Lerinacea|LE08920.1, Lerinacea|LE23740.1, Lerinacea|LE25531.1, Lerinacea|LE27400.1, Lerinacea|LE04819.1, Lerinacea|LE01450.1, Lerinacea|LE26478.1, Lerinacea|LE12616.1, Lerinacea|LE17422.1, Lerinacea|LE16496.1, Lerinacea|LE12211.1, Lerinacea|LE17843.1, Lerinacea|LE12273.1, Lerinacea|LE26321.1, Lerinacea|LE00921.1, Lerinacea|LE01475.1, Lerinacea|LE15893.1, Lerinacea|LE28129.1, Lerinacea|LE27800.1, Lerinacea|LE12404.1, Lerinacea|LE24804.1, Lerinacea|LE13305.1, Lerinacea|LE09077.1, Lerinacea|LE24391.1, Lerinacea|LE12423.1, Lerinacea|LE24131.1, Lerinacea|LE27193.1, Lerinacea|LE27647.1, Lerinacea|LE17062.1, Lerinacea|LE24427.1, Lerinacea|LE01038.1, Lerinacea|LE12602.1, Lerinacea|LE27116.1, Lerinacea|LE25681.1, Lerinacea|LE00693.1, Lerinacea|LE24555.1, Lerinacea|LE21315.1, Lerinacea|LE13036.1, Lerinacea|LE12206.1, Lerinacea|LE26601.1, Lerinacea|LE26320.1, Lerinacea|LE06195.1, Lerinacea|LE25781.1, Lerinacea|LE01949.1, Lerinacea|LE07727.1, Lerinacea|LE26292.1, Lerinacea|LE12089.1, Lerinacea|LE05357.1, Lerinacea|LE04818.1, Lerinacea|LE27438.1, Lerinacea|LE02817.1, Lerinacea|LE24714.1, Lerinacea|LE02734.1, Lerinacea|LE15865.1, Lerinacea|LE02820.1, Lerinacea|LE17525.1, Lerinacea|LE22137.1, Lerinacea|LE07889.1, Lerinacea|LE26425.1, Lerinacea|LE22439.1, Lerinacea|LE27071.1, Lerinacea|LE17581.1, Lerinacea|LE12199.1, Lerinacea|LE01970.1, Lerinacea|LE03889.1, Lerinacea|LE04820.1, Lerinacea|LE14408.1, Lerinacea|LE05417.1, Lerinacea|LE13479.1, Lerinacea|LE08046.1, Lerinacea|LE17745.1, Lerinacea|LE00116.1, Lerinacea|LE26247.1, Lerinacea|LE19519.1, Lerinacea|LE12354.1, Lerinacea|LE14068.1, Lerinacea|LE09106.1			
N0.HOG0000106			Lerinacea|LE23484.1, Lerinacea|LE10314.1, Lerinacea|LE09456.1, Lerinacea|LE08037.1, Lerinacea|LE08342.1, Lerinacea|LE28134.1, Lerinacea|LE27238.1, Lerinacea|LE00718.1, Lerinacea|LE02533.1, Lerinacea|LE27270.1, Lerinacea|LE30475.1, Lerinacea|LE15789.1, Lerinacea|LE28205.1, Lerinacea|LE29062.1, Lerinacea|LE01329.1, Lerinacea|LE23482.1, Lerinacea|LE27891.1, Lerinacea|LE27646.1, Lerinacea|LE02702.1, Lerinacea|LE02689.1, Lerinacea|LE09301.1, Lerinacea|LE15624.1, Lerinacea|LE19810.1, Lerinacea|LE01142.1, Lerinacea|LE19983.1, Lerinacea|LE07779.1, Lerinacea|LE13279.1, Lerinacea|LE04138.1, Lerinacea|LE29592.1, Lerinacea|LE28018.1, Lerinacea|LE06788.1, Lerinacea|LE28092.1, Lerinacea|LE05932.1, Lerinacea|LE10347.1, Lerinacea|LE00977.1, Lerinacea|LE10700.1, Lerinacea|LE17250.1, Lerinacea|LE27548.1, Lerinacea|LE14027.1, Lerinacea|LE14407.1, Lerinacea|LE26492.1, Lerinacea|LE24027.1, Lerinacea|LE01936.1, Lerinacea|LE19958.1, Lerinacea|LE13631.1, Lerinacea|LE09331.1, Lerinacea|LE14791.1, Lerinacea|LE18468.1, Lerinacea|LE12239.1, Lerinacea|LE06064.1, Lerinacea|LE13093.1, Lerinacea|LE11712.1, Lerinacea|LE07251.1, Lerinacea|LE24095.1, Lerinacea|LE22943.1, Lerinacea|LE15819.1, Lerinacea|LE13190.1, Lerinacea|LE24712.1, Lerinacea|LE23829.1, Lerinacea|LE15733.1, Lerinacea|LE06611.1, Lerinacea|LE10344.1, Lerinacea|LE12564.1, Lerinacea|LE10326.1, Lerinacea|LE14115.1, Lerinacea|LE20662.1, Lerinacea|LE26383.1, Lerinacea|LE27018.1, Lerinacea|LE26915.1, Lerinacea|LE23724.1, Lerinacea|LE26713.1, Lerinacea|LE20620.1, Lerinacea|LE28598.1, Lerinacea|LE13619.1, Lerinacea|LE17927.1, Lerinacea|LE17027.1, Lerinacea|LE02694.1			
N0.HOG0000107			Lerinacea|LE09851.1, Lerinacea|LE03881.1, Lerinacea|LE03899.1, Lerinacea|LE16237.1, Lerinacea|LE13010.1, Lerinacea|LE12842.1, Lerinacea|LE26409.1, Lerinacea|LE25271.1, Lerinacea|LE17789.1, Lerinacea|LE29694.1, Lerinacea|LE17957.1, Lerinacea|LE19592.1, Lerinacea|LE07077.1, Lerinacea|LE12650.1, Lerinacea|LE26333.1, Lerinacea|LE28587.1, Lerinacea|LE14082.1, Lerinacea|LE26612.1, Lerinacea|LE17268.1, Lerinacea|LE09016.1, Lerinacea|LE29721.1, Lerinacea|LE12998.1, Lerinacea|LE13982.1, Lerinacea|LE25320.1, Lerinacea|LE02223.1, Lerinacea|LE24008.1, Lerinacea|LE29238.1, Lerinacea|LE17143.1, Lerinacea|LE16018.1, Lerinacea|LE21749.1, Lerinacea|LE28999.1, Lerinacea|LE22538.1, Lerinacea|LE03114.1, Lerinacea|LE08049.1, Lerinacea|LE23791.1, Lerinacea|LE05685.1, Lerinacea|LE26445.1, Lerinacea|LE06256.1, Lerinacea|LE28769.1, Lerinacea|LE23815.1, Lerinacea|LE01378.1, Lerinacea|LE27044.1, Lerinacea|LE12937.1, Lerinacea|LE15942.1, Lerinacea|LE27582.1, Lerinacea|LE29107.1, Lerinacea|LE19873.1, Lerinacea|LE28253.1, Lerinacea|LE30355.1, Lerinacea|LE15127.1, Lerinacea|LE19832.1, Lerinacea|LE09324.1, Lerinacea|LE11536.1, Lerinacea|LE27721.1, Lerinacea|LE02102.1, Lerinacea|LE29190.1, Lerinacea|LE12831.1, Lerinacea|LE19516.1, Lerinacea|LE14243.1, Lerinacea|LE04946.1, Lerinacea|LE13315.1, Lerinacea|LE01956.1, Lerinacea|LE09843.1, Lerinacea|LE10390.1, Lerinacea|LE17611.1, Lerinacea|LE14557.1, Lerinacea|LE23926.1, Lerinacea|LE00736.1, Lerinacea|LE26702.1, Lerinacea|LE15953.1, Lerinacea|LE21192.1, Lerinacea|LE22164.1, Lerinacea|LE05534.1, Lerinacea|LE08649.1, Lerinacea|LE10217.1			
N0.HOG0000108			Lerinacea|LE17707.1, Lerinacea|LE16687.1, Lerinacea|LE00702.1, Lerinacea|LE24318.1, Lerinacea|LE26585.1, Lerinacea|LE08112.1, Lerinacea|LE13691.1, Lerinacea|LE26729.1, Lerinacea|LE25010.1, Lerinacea|LE23051.1, Lerinacea|LE20656.1, Lerinacea|LE08664.1, Lerinacea|LE16534.1, Lerinacea|LE11924.1, Lerinacea|LE10405.1, Lerinacea|LE03231.1, Lerinacea|LE26419.1, Lerinacea|LE19783.1, Lerinacea|LE13685.1, Lerinacea|LE02647.1, Lerinacea|LE15094.1, Lerinacea|LE27577.1, Lerinacea|LE08271.1, Lerinacea|LE24641.1, Lerinacea|LE10167.1, Lerinacea|LE13322.1, Lerinacea|LE23993.1, Lerinacea|LE24648.1, Lerinacea|LE06153.1, Lerinacea|LE03761.1, Lerinacea|LE24390.1, Lerinacea|LE17257.1, Lerinacea|LE17750.1, Lerinacea|LE21253.1, Lerinacea|LE28027.1, Lerinacea|LE09768.1, Lerinacea|LE13381.1, Lerinacea|LE24726.1, Lerinacea|LE10667.1, Lerinacea|LE27923.1, Lerinacea|LE29589.1, Lerinacea|LE25505.1, Lerinacea|LE09810.1, Lerinacea|LE14390.1, Lerinacea|LE23343.1, Lerinacea|LE00756.1, Lerinacea|LE00860.1, Lerinacea|LE18659.1, Lerinacea|LE06859.1, Lerinacea|LE15871.1, Lerinacea|LE03463.1, Lerinacea|LE13317.1, Lerinacea|LE16941.1, Lerinacea|LE04481.1, Lerinacea|LE13686.1, Lerinacea|LE26686.1, Lerinacea|LE18115.1, Lerinacea|LE27665.1, Lerinacea|LE23680.1, Lerinacea|LE10358.1, Lerinacea|LE27631.1, Lerinacea|LE20617.1, Lerinacea|LE17126.1, Lerinacea|LE18061.1, Lerinacea|LE16680.1, Lerinacea|LE08270.1, Lerinacea|LE22104.1, Lerinacea|LE29564.1, Lerinacea|LE30233.1, Lerinacea|LE26549.1, Lerinacea|LE18259.1, Lerinacea|LE14967.1, Lerinacea|LE10841.1, Lerinacea|LE22565.1			
N0.HOG0000109			Lerinacea|LE23289.1, Lerinacea|LE13375.1, Lerinacea|LE06509.1, Lerinacea|LE24382.1, Lerinacea|LE17263.1, Lerinacea|LE12466.1, Lerinacea|LE00565.1, Lerinacea|LE05198.1, Lerinacea|LE10767.1, Lerinacea|LE13574.1, Lerinacea|LE17842.1, Lerinacea|LE12563.1, Lerinacea|LE25387.1, Lerinacea|LE06207.1, Lerinacea|LE11104.1, Lerinacea|LE13499.1, Lerinacea|LE00853.1, Lerinacea|LE25100.1, Lerinacea|LE26250.1, Lerinacea|LE11675.1, Lerinacea|LE05194.1, Lerinacea|LE20680.1, Lerinacea|LE23990.1, Lerinacea|LE14948.1, Lerinacea|LE01445.1, Lerinacea|LE00546.1, Lerinacea|LE10740.1, Lerinacea|LE24003.1, Lerinacea|LE07308.1, Lerinacea|LE18934.1, Lerinacea|LE24973.1, Lerinacea|LE25046.1, Lerinacea|LE17775.1, Lerinacea|LE01587.1, Lerinacea|LE20820.1, Lerinacea|LE09035.1, Lerinacea|LE07554.1, Lerinacea|LE28371.1, Lerinacea|LE23291.1, Lerinacea|LE02542.1, Lerinacea|LE10718.1, Lerinacea|LE16671.1, Lerinacea|LE03314.1, Lerinacea|LE08103.1, Lerinacea|LE29073.1, Lerinacea|LE07443.1, Lerinacea|LE30299.1, Lerinacea|LE14392.1, Lerinacea|LE27319.1, Lerinacea|LE26835.1, Lerinacea|LE25956.1, Lerinacea|LE19303.1, Lerinacea|LE20918.1, Lerinacea|LE01399.1, Lerinacea|LE02305.1, Lerinacea|LE10872.1, Lerinacea|LE17742.1, Lerinacea|LE18213.1, Lerinacea|LE27410.1, Lerinacea|LE01350.1, Lerinacea|LE27303.1, Lerinacea|LE07310.1, Lerinacea|LE23751.1, Lerinacea|LE24975.1, Lerinacea|LE17754.1, Lerinacea|LE03637.1, Lerinacea|LE08411.1, Lerinacea|LE12959.1, Lerinacea|LE28258.1, Lerinacea|LE00753.1, Lerinacea|LE10097.1, Lerinacea|LE13342.1, Lerinacea|LE01339.1, Lerinacea|LE08751.1			
N0.HOG0000110						Xentr10.7|14040.1, Xentr10.7|20068.8, Xentr10.7|21872.1, Xentr10.7|5990.1, Xentr10.7|7567.1, Xentr10.7|20950.1, Xentr10.7|5991.1, Xentr10.7|3307.1, Xentr10.7|14065.1, Xentr10.7|14044.2, Xentr10.7|14064.1, Xentr10.7|14063.1, Xentr10.7|21882.1, Xentr10.7|20067.3, Xentr10.7|6027.1, Xentr10.7|6029.1, Xentr10.7|21914.1, Xentr10.7|14043.1, Xentr10.7|23792.2, Xentr10.7|3308.1, Xentr10.7|3309.1, Xentr10.7|21839.1, Xentr10.7|21841.1, Xentr10.7|21848.1, Xentr10.7|21887.1, Xentr10.7|21840.1, Xentr10.7|21846.1, Xentr10.7|21849.1, Xentr10.7|21850.1, Xentr10.7|21842.1, Xentr10.7|21863.1, Xentr10.7|21844.1, Xentr10.7|21861.1, Xentr10.7|21855.1, Xentr10.7|21838.3, Xentr10.7|21886.1, Xentr10.7|21873.2, Xentr10.7|21883.1, Xentr10.7|21876.1, Xentr10.7|21852.1, Xentr10.7|21868.1, Xentr10.7|21787.1, Xentr10.7|21908.1, Xentr10.7|21941.1, Xentr10.7|21910.1, Xentr10.7|21851.1, Xentr10.7|21859.1, Xentr10.7|21913.1, Xentr10.7|21907.1, Xentr10.7|21909.1, Xentr10.7|21789.1, Xentr10.7|21843.1, Xentr10.7|21797.1, Xentr10.7|21940.1, Xentr10.7|21901.1, Xentr10.7|21950.1, Xentr10.7|21920.1, Xentr10.7|21788.1, Xentr10.7|21936.1, Xentr10.7|21923.1, Xentr10.7|21902.1, Xentr10.7|21918.1, Xentr10.7|21911.1, Xentr10.7|21938.1, Xentr10.7|21937.1, Xentr10.7|21935.1, Xentr10.7|21796.1, Xentr10.7|21921.1, Xentr10.7|21922.1, Xentr10.7|21888.1, Xentr10.7|21820.1, Xentr10.7|21951.1, Xentr10.7|21821.1
N0.HOG0000111					Ggallus|16805.1, Ggallus|16820.1, Ggallus|16842.1, Ggallus|16779.1, Ggallus|16718.1, Ggallus|16823.1, Ggallus|16723.1, Ggallus|16751.1, Ggallus|16760.1, Ggallus|16758.1, Ggallus|16741.1, Ggallus|16787.1, Ggallus|16818.1, Ggallus|16712.1, Ggallus|16729.1, Ggallus|16819.1, Ggallus|16747.3, Ggallus|16838.1, Ggallus|16710.2, Ggallus|16782.1, Ggallus|16725.1, Ggallus|16833.1, Ggallus|16722.1, Ggallus|16831.1, Ggallus|16799.1, Ggallus|16785.1, Ggallus|16826.1, Ggallus|16752.1, Ggallus|16792.1, Ggallus|16829.1, Ggallus|16841.1, Ggallus|16812.1, Ggallus|16809.1, Ggallus|16749.1, Ggallus|16764.1, Ggallus|16713.1, Ggallus|12729.1, Ggallus|16802.1, Ggallus|16721.1, Ggallus|16748.1, Ggallus|16705.1, Ggallus|16708.1, Ggallus|16756.1, Ggallus|16750.1, Ggallus|16767.1, Ggallus|16735.1, Ggallus|16775.1, Ggallus|16832.2, Ggallus|16743.3, Ggallus|16788.2, Ggallus|16771.7, Ggallus|16814.2, Ggallus|16817.1, Ggallus|16836.1, Ggallus|16777.1, Ggallus|16778.2, Ggallus|16730.1, Ggallus|16798.1, Ggallus|16769.1, Ggallus|16796.1, Ggallus|16753.1, Ggallus|16762.1, Ggallus|16828.1, Ggallus|16744.1, Ggallus|16700.2, Ggallus|16783.1, Ggallus|16759.1, Ggallus|16804.1, Ggallus|16827.1, Ggallus|16715.3, Ggallus|16791.1	Xentr10.7|18053.2
N0.HOG0000112			Lerinacea|LE02995.1, Lerinacea|LE02885.1, Lerinacea|LE20302.1, Lerinacea|LE09853.1, Lerinacea|LE14368.1, Lerinacea|LE05185.1, Lerinacea|LE03587.1, Lerinacea|LE24805.1, Lerinacea|LE21659.1, Lerinacea|LE09222.1, Lerinacea|LE10354.1, Lerinacea|LE07708.1, Lerinacea|LE15494.1, Lerinacea|LE22200.1, Lerinacea|LE13670.1, Lerinacea|LE18127.1, Lerinacea|LE01287.1, Lerinacea|LE09464.1, Lerinacea|LE07448.1, Lerinacea|LE15387.1, Lerinacea|LE07449.1, Lerinacea|LE07450.1, Lerinacea|LE15441.1, Lerinacea|LE28682.1, Lerinacea|LE27461.1, Lerinacea|LE12513.1, Lerinacea|LE18518.1, Lerinacea|LE19581.1, Lerinacea|LE01243.1, Lerinacea|LE26126.1, Lerinacea|LE06143.1, Lerinacea|LE10379.1, Lerinacea|LE13978.1, Lerinacea|LE06959.1, Lerinacea|LE21563.1, Lerinacea|LE05343.1, Lerinacea|LE22842.1, Lerinacea|LE08058.1, Lerinacea|LE02822.1, Lerinacea|LE00052.1, Lerinacea|LE26507.1, Lerinacea|LE23782.1, Lerinacea|LE19742.1, Lerinacea|LE09188.1, Lerinacea|LE06569.1, Lerinacea|LE26233.1, Lerinacea|LE01953.1, Lerinacea|LE14271.1, Lerinacea|LE06684.1, Lerinacea|LE01335.1, Lerinacea|LE00290.1, Lerinacea|LE01726.1, Lerinacea|LE13212.1, Lerinacea|LE01937.1, Lerinacea|LE27685.1, Lerinacea|LE13103.1, Lerinacea|LE08808.1, Lerinacea|LE14372.1, Lerinacea|LE09544.1, Lerinacea|LE01873.1, Lerinacea|LE30128.1, Lerinacea|LE06536.1, Lerinacea|LE13960.1, Lerinacea|LE20260.1, Lerinacea|LE13404.1, Lerinacea|LE15178.1, Lerinacea|LE28217.1, Lerinacea|LE09122.1, Lerinacea|LE16591.1, Lerinacea|LE24847.1, Lerinacea|LE15109.1, Lerinacea|LE12090.1			
N0.HOG0000113			Lerinacea|LE23294.1, Lerinacea|LE17115.1, Lerinacea|LE23830.1, Lerinacea|LE09001.1, Lerinacea|LE16581.1, Lerinacea|LE09107.1, Lerinacea|LE25532.1, Lerinacea|LE04182.1, Lerinacea|LE01011.1, Lerinacea|LE14665.1, Lerinacea|LE28387.1, Lerinacea|LE10014.1, Lerinacea|LE01440.1, Lerinacea|LE24160.1, Lerinacea|LE09085.1, Lerinacea|LE12190.1, Lerinacea|LE03493.1, Lerinacea|LE06911.1, Lerinacea|LE11977.1, Lerinacea|LE14132.1, Lerinacea|LE06651.1, Lerinacea|LE12484.1, Lerinacea|LE01250.1, Lerinacea|LE11976.1, Lerinacea|LE09199.1, Lerinacea|LE28329.1, Lerinacea|LE28405.1, Lerinacea|LE06530.1, Lerinacea|LE25528.1, Lerinacea|LE17679.1, Lerinacea|LE08865.1, Lerinacea|LE25460.1, Lerinacea|LE25469.1, Lerinacea|LE09039.1, Lerinacea|LE07530.1, Lerinacea|LE24258.1, Lerinacea|LE28386.1, Lerinacea|LE26120.1, Lerinacea|LE03382.1, Lerinacea|LE10038.1, Lerinacea|LE23295.1, Lerinacea|LE16780.1, Lerinacea|LE03204.1, Lerinacea|LE04083.1, Lerinacea|LE11975.1, Lerinacea|LE08086.1, Lerinacea|LE23674.1, Lerinacea|LE06686.1, Lerinacea|LE13741.1, Lerinacea|LE25533.1, Lerinacea|LE17003.1, Lerinacea|LE17506.1, Lerinacea|LE10960.1, Lerinacea|LE13551.1, Lerinacea|LE10479.1, Lerinacea|LE28339.1, Lerinacea|LE06912.1, Lerinacea|LE28407.1, Lerinacea|LE04056.1, Lerinacea|LE19530.1, Lerinacea|LE26496.1, Lerinacea|LE17108.1, Lerinacea|LE00819.1, Lerinacea|LE03776.1, Lerinacea|LE01165.1, Lerinacea|LE09037.1, Lerinacea|LE03175.1, Lerinacea|LE16765.1, Lerinacea|LE27284.1, Lerinacea|LE17025.1, Lerinacea|LE08225.1, Lerinacea|LE26935.1			
N0.HOG0000114	Cmi|11900.1	Cplagiosum|7947.1	Lerinacea|LE00435.1	Loculatus|6858.1	Ggallus|11355.3	Xentr10.7|7028.1
N0.HOG0000115	Cmi|11224.1	Cplagiosum|7164.1	Lerinacea|LE17666.1, Lerinacea|LE15492.1	Loculatus|12476.1	Ggallus|12760.4	Xentr10.7|13500.1
N0.HOG0000116	Cmi|14055.1	Cplagiosum|10216.1	Lerinacea|LE08816.1, Lerinacea|LE01005.1, Lerinacea|LE08898.1, Lerinacea|LE10268.1, Lerinacea|LE08363.1, Lerinacea|LE07341.1, Lerinacea|LE28805.1, Lerinacea|LE15497.1, Lerinacea|LE01193.1, Lerinacea|LE13968.1, Lerinacea|LE28364.1	Loculatus|14508.1	Ggallus|14180.1	Xentr10.7|23855.1
N0.HOG0000117	Cmi|11930.2	Cplagiosum|7917.2		Loculatus|6905.1	Ggallus|11223.6	Xentr10.7|6762.1
N0.HOG0000118		Cplagiosum|20584.1	Lerinacea|LE23476.1, Lerinacea|LE23475.1, Lerinacea|LE12888.1, Lerinacea|LE16576.1, Lerinacea|LE00778.1, Lerinacea|LE01560.1, Lerinacea|LE01831.1, Lerinacea|LE13291.1, Lerinacea|LE15460.1, Lerinacea|LE15489.1, Lerinacea|LE21962.1, Lerinacea|LE02953.1, Lerinacea|LE10072.1, Lerinacea|LE07784.1, Lerinacea|LE03021.1, Lerinacea|LE10496.1, Lerinacea|LE15987.1, Lerinacea|LE00114.1, Lerinacea|LE18120.1, Lerinacea|LE09257.1, Lerinacea|LE11202.1, Lerinacea|LE02662.1, Lerinacea|LE18187.1, Lerinacea|LE22494.1, Lerinacea|LE07759.1, Lerinacea|LE03306.1, Lerinacea|LE15606.1, Lerinacea|LE16385.1, Lerinacea|LE04472.1, Lerinacea|LE00559.1, Lerinacea|LE07870.1, Lerinacea|LE28338.1, Lerinacea|LE05556.1, Lerinacea|LE08433.1, Lerinacea|LE05572.1			
